id,name,industry,region,country,website,location,description,linkedin_url,twitter_handle,product_types,tags,is_active
1164,"Drum mills","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1165,"Dynatek Loading Systems","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1167,"EARLY MORNING HARVEST","Baking & Milling","","","","","","","","","mill-guide; wheat-durum-mills-index",true
1168,"EAST CARIBBEAN GROUP OF COMPANIES","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1172,"EDWARDS MILLING & GENERAL STORE","Baking & Milling","","","","","","","","","mill-guide; wheat-durum-mills-index",true
1188,"EPD, Inc.","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1194,"ESTEVE SAS","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1166,"Eagle Air Corp.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1169,"Eastern Instruments","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1170,"Edwards Mill & General Store","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-mexico",true
1171,"Edwards Mill & General Store (College of the Ozarks)","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
18,"Egg Industry Center","Data Source","","","https://www.eggindustrycenter.org","Ames, IA","EIC US egg production analysis - monthly industry analysis reports","","","","eggs; data-source; industry-analysis; monthly-report",true
1173,"Ekawa Laboratory Instruments","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1174,"Ekraya Laboratory Instruments & Improvers","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1175,"Electro-Sensors, Inc.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1176,"Electronic exchanges","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1177,"Electronic metal detectors","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1178,"Electronic trading services","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1179,"Elizondo S.A. de C.V. (Planta Polanco)","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1180,"Employment agencies","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1181,"Engineer Manufacturing Group","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1182,"Engineering","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1183,"Engrain","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1184,"Entolater, LLC","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1185,"Entoleter, LLC","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1186,"EnviroLogix, Inc.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1187,"EnvironQix, Inc.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1189,"Equichem International, Inc.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1190,"Equinox International Ltd.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1191,"Equipchem International, Inc.","Baking & Milling","","","","","","","","","manufacturers; ad-index",true
1192,"Eriks North America","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1193,"Erkaya Laboratory Instruments","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
839,"Ethos Pet Brands","Pet Food","","United States","","","","","","","pet-food",true
1195,"Excelsior Springs, MO","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1196,"Exe-Grain Aps","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1197,"Export inspections","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1198,"Exton Company","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1199,"Extra-Tech, Inc.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1200,"Extron Company","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1201,"Extru-Tech, Inc.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1202,"Eye-Grain ApS","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1203,"F. H. SCHULE Mühlenbau GmbH","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1204,"F.H. SCHULE Mühlenbau GmbH","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1206,"F.M. Brown's Sons, Inc. (Flour Milling Division)","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-mexico",true
1205,"F.M. Brown’s Sons, Inc.","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1207,"F.M.H. Fabrica de Harinas","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1218,"FAWEMA, Inc.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1220,"FGF Brands","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1221,"FH. SCHULE Mühlenbau GmbH","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1222,"FIA Münchenbau","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1234,"FOSS North America","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1208,"Fabrica De Harinas Elizondo S.A. De C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1209,"Fairbanks Scale Future Sensing","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1210,"Fairbanks Scales, Inc.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1211,"Falcon Rice Mill, Inc.","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1212,"Far West Rice, Inc.","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1213,"Farmer's Rice Cooperative","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1214,"Farmers Rice Cooperative","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1215,"Farmers' Rice Cooperative","Baking & Milling","","","","","","","","","mill-guide; multiple-mill-companies",true
1216,"Farmers’ Rice Cooperative","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1217,"Farnbanks Scales, Inc.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1219,"Feed Mills","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1223,"Fidmash","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
4,"Figma","SaaS","","","https://figma.com","San Francisco, CA","Collaborative interface design tool","https://linkedin.com/company/figma","figma","","design; collaboration; saas",true
1224,"Fike Corp.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1225,"Filip GmbH","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1226,"Flex Corp.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1227,"Floto Flour Mill (Menneh Milling)","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1229,"Flour Mills Ltd.","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1228,"Flour mills","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1230,"Foresters Technology Inc.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1231,"Formal Solutions","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1232,"Fortress Technology, Inc.","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1233,"Forwarding agents","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1235,"Fostoria Flour Mill (The Mennel Milling Company — Flour Division)","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-mexico",true
779,"Freshpet","Pet Food","","United States","","","","","","","pet-food",true
1236,"FrigorTec GmbH","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1237,"Funcides Balaguer","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1238,"Fundiciones Balaguer","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1239,"G.E. (General Electric)","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1240,"G.O.E.","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1241,"G.O.E. (General Oil Equipment)","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1246,"GATX Corp.","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1249,"GEAPS","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1257,"GESCASER","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1258,"GF Machine Shop Ltd","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1262,"GIUSTO’S SPECIALTY FOODS & FLOUR MILLS","Baking & Milling","","","","","","","","","mill-guide; wheat-durum-mills-index",true
1266,"GOLD MILLS DE PANAMA S.A.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1290,"GRUPO JAREMAR DE HONDURAS S.R. DE C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1296,"GSI","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1297,"GSI Systems","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1298,"GSS System","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1299,"GSS Systems","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1304,"GVS Ltd.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1242,"Gamet Manufacturing","Baking & Milling","","","","","","","","","manufacturers; ad-index",true
1243,"Gamet Mfg., Inc.","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1244,"Garage Buildings","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1245,"Gardner Denver","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1247,"Gauer Metal Products","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1248,"Gazel Milling","Baking & Milling","","","","","","","","","mill-guide; multiple-mill-companies",true
1250,"Gemso Molinos","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1251,"Genc Degirmen Milling","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1253,"Genc Degirmen Milling Machinery","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
771,"General Mills","Pet Food","","United States","","","","","","","pet-food",true
1254,"General Mills, Inc.","Baking & Milling","","","","","","","","","mill-guide; multiple-mill-companies",true
1252,"Genç Degirmen Milling","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1255,"Georg Demmelmayer Milling","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1256,"George A. Rump & Co.","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1259,"Gilster Mary Lee Corp.","Baking & Milling","","","","","","","","","mill-guide; multiple-mill-companies",true
1260,"Gister Mary Lee Corp.","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1261,"Giusto's Specialty Foods & Flour Mills","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-canada",true
1263,"Glen Mills, Inc.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1264,"Gmac Milling Machinery","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1265,"Gmach Milling Machinery","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1267,"Gold River","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1269,"Graft Grain – Billings, MT","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1270,"Grain Belt Supply Co., Inc.","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1271,"Grain Craft","Baking & Milling","","","","","","","","","mill-guide; multiple-mill-companies",true
1272,"Grain Machinery Manufacturing","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1273,"Grain Millers Canada Corp.","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1274,"Grain Millers, Inc.","Baking & Milling","","","","","","","","","mill-guide; multiple-mill-companies",true
1276,"GrainTech International","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1277,"Gran Craft","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1278,"Grand Milling Machinery","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1279,"Grands Moulins des Antilles","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1280,"Great Plains Analytical Lab","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1281,"Great Plains Analytical Laboratory","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1282,"Great River Milling","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1283,"Great Western Manufacturing","Baking & Milling","","","","","","","","","mill-guide; multiple-mill-companies",true
1284,"Great Western Mfg. Co., Inc.","Baking & Milling","","","","","","","","","manufacturers; ad-index",true
1285,"Greenfield Milling","Baking & Milling","","","","","","","","","mill-guide; multiple-mill-companies",true
1286,"Greenway Electric, Inc.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1287,"Gristar Milling Co.","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1288,"Grupo Empresarial de la Industria Alimentaria (GEIA) (MINAL/ICBAL)","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1289,"Grupo J. Rafael Núñez P. (Grupo JRNP)","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1291,"Grupo Kasto Molinos S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1292,"Grupo Kasto Molinos, S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1293,"Grupo La Moderna","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1294,"Grupo Munsa","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1295,"Grupo Trimex","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1300,"Guisto’s Specialty Foods & Flour Mills","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1301,"Gulf Rice Milling, Co.","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1302,"Gulf Rice Milling, Inc.","Baking & Milling","","","","","","","","","mill-guide; multiple-mill-companies",true
1303,"Gustavo’s Specialty Foods & Flour Mills","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1306,"H.IKE Industries, Inc.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1307,"H.R. Wentzel Sons, Inc.","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1311,"HARINAS DEL ISTMO, S.A.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1322,"HARINERA DE ORO DEL NORTE S.A.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1347,"HEARTLAND MILL, INC.","Baking & Milling","","","","","","","","","mill-guide; wheat-durum-mills-index",true
1367,"HI Roller (AGI)","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1370,"HIMEL","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1375,"HONEYVILLE, INC.","Baking & Milling","","","","","","","","","mill-guide; wheat-durum-mills-index",true
1385,"HP Handling","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1308,"Hafele Fringle Flour Machinery","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1309,"Hammers/mills","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1313,"Harinas Guadalupe S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1314,"Harinas S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1310,"Harinas de San Luis S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1312,"Harinas del Sureste S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1315,"Harinera Anáhuac S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1316,"Harinera Baguina S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1317,"Harinera Beleno","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1325,"Harinera De Texcoco S.A. De C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1326,"Harinera De Toluca S.A.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1327,"Harinera Guadalupe S.A. De C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1329,"Harinera La Moderna S.A.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1330,"Harinera Los Angeles S.A. De C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1331,"Harinera Los Pirineos (La Moderna)","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1332,"Harinera Monarca","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1333,"Harinera Nacional S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1334,"Harinera Paraiso S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1335,"Harinera Rodriguez S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1336,"Harinera San Blas S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1337,"Harinera Santa Martha S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1338,"Harinera Seis Hermanos S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1339,"Harinera Tepetzil S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1318,"Harinera de Atotonilco, S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1319,"Harinera de Irapuato S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1320,"Harinera de La Paz, S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1321,"Harinera de México","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1323,"Harinera de Silao S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1324,"Harinera de Sinaloa S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1328,"Harinera la Espiga S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1340,"Harinera y Manufacturera de Orizaba S.A. de C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1341,"Harineras Talnepantla S.A. De C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1342,"Harris Companies","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1343,"Harvest","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1344,"Harvest Rice (Detwil)","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1345,"Harvest Rice, Inc. (Gulf Pacific)","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1346,"Healthy Food Ingredients (HFI)","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1348,"Heartland Mills, Inc.","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1349,"Heat exchangers","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1350,"Hebei Pinche Flour Machinery","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1351,"Hebei Pinghe Flour Machinery","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1352,"Hebei Pingle Flour Machinery","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1353,"Hebei Pingle Flour Machinery Group Co. Ltd.","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1354,"Hebei Pinglu Flour Machinery","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1355,"Hecht Pring Flour Machinery","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1356,"Heibei Pinglu Flour Machinery","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1357,"Henan SINON Silo Engineering Co. Ltd.","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1358,"Henan SRON Silo Engineering","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1359,"Henan SRON Silo Engineering Industries","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1360,"Henan Zhongyuan Roller Shaft Co. Ltd.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1361,"Hengyin Machinery","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1362,"Henry Simon","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1363,"Herbert Williams Fire Equipment Ltd.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1364,"Herdefarhaca de Harinas de Centro America S.A. FHACASA (Molinos Modernos)","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1365,"Hesan SRON Silo Engineering","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1366,"Hi Roller","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1368,"Hi-Rise","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1369,"Highland Milling, LLC","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
770,"Hill's Pet Nutrition","Pet Food","","United States","","","","","","","pet-food",true
1371,"Homai","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1372,"Homestead Mills","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1373,"Homestead Mills, Inc.","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1374,"Honeysky","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1376,"Hood Packaging Corp.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1377,"Hopkinsville Milling Co.","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1378,"Horizon Milling","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1379,"Horizon Milling/Specialty Products","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-canada",true
1380,"Hose","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1381,"Hospitality","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1382,"House-Autry","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1383,"House-Autry Mills, Inc.","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1384,"Howson & Howson Ltd.","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1386,"Hudson Cream","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1387,"Hungarian High Altitude","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1388,"Hydro-Thermal Corp.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1389,"Hydronix Ltd.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1390,"I-Mill Grain Milling Systems","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1391,"IDTSensors.com","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1393,"IMAS","Baking & Milling","","","","","","","","","mill-guide; multiple-mill-companies",true
1399,"INDUSTRIA GEMINA S. A.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1404,"INDUSTRIAS MOLINERAS, S.A. DE C.V. (IMSA)","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1422,"ION Commodities","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1427,"IVI","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1392,"Illuminari","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1394,"Imas.com.tr","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1397,"Imperial","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1398,"Indsco Limited, Inc.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1400,"Industria Molinera San Bartolome S.A. De C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1401,"Industrial Harinera Mexicana S.A. De C.V.","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1402,"Industrial Molinera de La Habana S.A. (IMSA) (IMEX and Cuban Government)","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1403,"Industrias De Zitacuaro","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1405,"Ingenieria Mega S.A.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1406,"Ingredient Integrity","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1407,"Ingredion","Baking & Milling","","","","","","","","","mill-guide; multiple-mill-companies",true
1408,"Ingredion - Bedford Park","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1409,"Ingredion - Cardinal Point","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1410,"Ingredion - Cedar Rapids, IA","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1411,"Ingredion - Indianapolis, IN","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1412,"Ingredion - London, ON","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1413,"Ingredion - North Kansas City, MO","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1414,"Ingredion - Winston-Salem, NC","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1415,"Insects Limited, Inc.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
813,"Instinct","Pet Food","","United States","","","","","","","pet-food",true
1416,"International Association of Operative Millers (IAOM)","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1417,"International Business Enterprise, LLC","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1418,"International Grains Council (IGC)","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1419,"Interstates, Inc.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1420,"Intersystems, Inc.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1421,"Intertek","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1423,"Iowa Corn Processors","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1424,"Iowa Corn Processors Co.","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1425,"Isosweet 5500","Baking & Milling","","","","","","","","","mill-guide; brand-names",true
1426,"Ivan Drop Processing Co.","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1428,"J. R. Short Milling (Bunge)","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
772,"J.M. Smucker","Pet Food","","United States","","","","","","","pet-food",true
1429,"J.R. Short Milling - Kankakee, IL","Baking & Milling","","","","","","","","","mill-guide; mill-type-index",true
1430,"JAG Services, Inc.","Baking & Milling","","","","","","","","","manufacturers; buyer-s-guide",true
1433,"JAMAICA FLOUR MILLS LIMITED (ADM Milling Co.)","Baking & Milling","","","","","","","","","mill-guide; wheat-flour-mills-us",true
1434,"JAR Services, Inc.","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
1437,"JAY, Inc.","Baking & Milling","","","","","","","","","manufacturers; manufacturer-s-guide",true
735,"JDH","Feed","North America","United States","","","","","","","feed; compound; pig-feed; poultry-feed; ruminant-feed",true
